ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
460308,1,0,32,1,6,7,0,2,A
467647,0,0,28,1,0,2,0,3,D
459803,0,0,39,1,6,4,0,3,C
465972,1,0,47,1,8,9,0,1,D
459414,1,0,39,1,8,8,0,2,C
466173,0,0,28,0,3,1,0,2,A
464136,0,1,69,1,4,0,1,3,A
459286,1,0,42,1,4,0,0,1,D
463580,1,1,46,1,1,1,0,1,D
466636,1,0,23,0,8,3,0,3,C
461064,0,0,45,1,4,1,0,5,C
461597,1,1,38,1,6,1,1,4,B
458990,1,1,71,0,2,1,3,3,D
461351,1,0,26,0,6,0,0,2,D
464420,1,1,60,1,4,8,3,2,C
462060,1,1,46,1,4,1,1,2,C
465707,0,1,39,1,3,1,1,4,C
463733,1,0,18,0,0,1,0,3,D
463960,0,1,26,1,6,1,1,2,A
462395,0,1,53,1,4,1,3,2,D
461015,0,1,40,1,3,1,1,2,C
464965,0,1,76,0,5,3,0,7,D
466267,0,1,26,1,3,0,1,3,A
464056,1,1,65,1,4,0,1,2,C
465898,1,0,37,1,4,12,0,2,A
465361,0,0,25,0,0,0,0,4,C
461394,1,0,21,0,1,0,0,5,D
466269,1,0,25,0,0,0,0,4,D
466213,0,0,23,0,0,4,0,5,D
465550,1,0,30,1,0,1,0,6,D
463451,1,0,30,0,6,0,0,4,D
463877,0,1,42,0,3,0,1,4,A
459499,1,1,81,0,2,3,3,2,D
463876,0,1,49,1,3,1,1,5,C
465448,0,0,32,0,0,0,0,3,A
463041,1,1,43,1,4,3,1,4,B
459325,0,1,26,0,5,9,3,4,D
467233,1,0,67,0,4,1,0,2,B
465264,0,1,88,0,5,0,0,1,A
461811,1,0,40,1,0,8,0,4,D
466370,1,1,48,1,4,0,0,4,C
465368,0,0,18,0,0,7,0,3,D
461245,0,1,39,1,8,5,1,3,A
467693,0,1,61,1,3,7,3,5,B
467879,1,1,51,1,4,3,3,4,C
461499,1,1,25,0,1,0,1,2,A
465936,0,0,35,1,4,6,0,3,B
459748,0,1,46,0,5,0,3,2,C
466376,1,1,53,0,7,2,3,3,B
460215,0,1,48,1,3,9,0,1,D
462076,0,1,75,1,2,1,0,2,D
465756,0,0,23,0,0,1,0,3,D
463573,0,0,29,0,6,1,0,2,D
463455,0,1,46,0,4,0,0,2,B
460841,1,0,61,1,8,1,0,1,D
463959,1,0,37,0,4,1,0,1,B
461792,1,0,23,0,0,6,0,5,D
459118,0,0,21,0,0,3,0,8,D
462791,1,0,33,0,0,7,0,4,D
460852,0,1,74,0,5,0,0,2,D
463102,0,0,41,0,3,0,0,2,D
463302,1,1,58,1,1,3,3,4,B
462659,0,1,25,1,3,8,1,2,A
463408,0,0,33,0,8,2,0,3,D
462071,0,1,43,0,6,0,0,2,A
464806,0,1,25,0,5,1,0,2,D
463664,1,0,26,0,1,0,0,1,A
467795,0,0,22,0,0,1,0,5,D
459141,0,1,28,0,4,0,1,2,D
465900,1,0,36,1,3,7,0,1,A
467265,1,0,28,0,0,1,0,3,C
464490,0,1,85,1,4,1,3,4,A
461920,0,0,30,1,3,0,0,2,D
460411,0,1,43,1,0,7,3,2,A
466491,0,1,82,0,5,1,3,2,B
459062,0,1,48,1,5,3,3,5,B
465248,1,0,18,0,0,3,0,3,D
463308,0,1,53,1,1,1,0,2,A
463478,0,1,50,1,4,0,1,4,B
465396,1,1,39,0,1,9,1,6,D
461954,1,1,35,0,1,2,1,6,B
467287,0,0,28,1,3,3,0,3,D
463800,1,0,33,1,1,1,0,3,A
459894,1,1,35,1,0,1,0,3,C
459778,0,1,48,1,3,0,1,4,B
464662,1,1,50,1,4,1,3,3,C
460878,0,1,47,0,3,0,1,4,C
462187,1,0,50,1,4,4,0,1,C
462675,0,1,56,1,4,3,0,4,A
461908,1,0,26,0,0,10,0,1,D
461951,0,0,21,0,0,0,0,4,D
465352,0,1,61,1,3,1,1,4,C
464258,1,1,88,0,2,0,3,2,B
464215,0,0,72,0,8,1,0,2,D
467561,0,1,61,1,4,1,0,2,B
460322,1,1,45,0,1,8,0,2,A
464665,1,1,51,0,1,1,1,5,B
460670,0,0,42,1,4,6,0,2,B
461486,0,1,59,0,3,8,1,3,C
459526,1,0,45,1,0,4,0,1,A
465429,1,1,68,1,4,3,1,3,C
466492,1,1,85,1,2,0,3,2,A
459489,0,1,46,1,6,1,1,4,B
459681,1,1,32,1,4,0,1,2,B
462971,1,1,70,1,1,0,0,1,C
461233,0,1,37,1,3,3,0,2,D
461221,1,0,30,0,8,1,0,4,B
464090,1,0,33,1,1,1,0,2,A
459863,0,1,61,0,0,3,0,3,A
459822,1,0,37,1,1,0,0,1,D
462540,0,1,32,1,3,6,0,2,B
467411,0,1,52,1,4,0,3,2,B
463997,1,1,42,0,3,0,1,3,B
464103,0,1,47,1,4,3,1,2,B
465751,1,1,52,1,4,9,0,2,C
459797,0,1,66,1,3,0,1,3,C
460798,1,0,28,0,1,3,0,6,C
464572,1,1,47,1,8,1,0,1,D
462352,0,1,52,1,3,1,1,3,B
460513,0,0,27,0,0,2,0,4,D
463228,1,1,56,1,4,0,1,5,B
464765,1,1,53,0,1,7,1,6,A
463720,1,1,45,1,4,1,1,4,B
460799,1,0,37,0,7,1,0,1,D
460891,1,1,36,0,4,2,1,4,C
460311,0,0,25,1,3,2,0,3,D
466727,1,1,45,1,4,1,1,2,B
466157,0,1,72,1,7,9,0,2,A
465138,0,0,35,1,3,1,0,3,A
466361,1,1,72,1,2,1,3,2,B
463154,1,1,31,0,4,1,0,4,D
462967,0,1,47,0,3,4,1,3,B
460908,0,0,20,0,0,7,0,3,D
467560,1,1,73,1,2,1,0,2,B
463404,0,1,29,0,6,3,3,2,B
463281,0,1,25,0,3,3,1,2,D
462466,0,1,52,1,5,0,3,4,C
463744,1,0,27,1,4,1,0,6,C
464209,0,1,52,1,5,1,1,4,C
462528,1,1,49,1,4,0,0,1,C
459518,0,1,60,1,8,3,1,4,B
460061,0,0,45,1,8,0,0,1,D
466188,0,1,59,1,4,4,0,1,B
467914,1,0,18,0,0,8,0,5,D
462758,0,0,18,0,0,0,0,3,D
465704,0,1,55,0,4,1,0,1,C
460397,1,0,59,1,3,1,0,1,A
466676,0,0,22,0,0,0,0,2,D
465024,0,1,52,1,5,0,3,4,C
461630,0,1,51,1,4,1,1,3,C
465328,0,1,35,0,5,0,3,5,A
461220,1,0,26,0,5,8,0,3,D
463935,0,1,38,1,3,1,1,2,C
460514,0,1,43,1,6,1,0,4,A
466262,0,0,41,1,3,1,0,2,A
467094,1,0,27,0,7,8,0,2,D
459280,0,1,60,1,8,0,0,1,B
464581,1,0,25,0,6,3,0,4,D
459624,0,0,18,0,0,3,0,5,D
460890,0,1,47,1,4,0,1,4,C
466415,0,1,71,0,8,1,0,1,D
462392,1,0,32,1,3,1,0,3,A
459706,0,1,60,1,3,1,1,3,C
464429,1,0,33,1,0,0,0,2,B
467446,1,0,37,1,4,9,0,1,A
460528,0,1,48,1,7,9,0,1,C
464836,1,1,33,0,1,7,3,5,D
459212,1,1,68,1,4,1,1,2,C
462364,0,1,51,0,4,0,0,3,A
464549,0,1,52,1,5,1,0,4,C
464555,0,1,31,1,8,13,3,4,D
462027,0,0,39,0,1,1,0,1,A
467110,0,1,60,1,2,1,3,1,D
467123,1,1,50,1,5,4,3,3,B
459599,1,0,19,0,0,3,0,4,D
467826,0,0,18,0,0,0,0,6,D
461837,0,1,37,1,4,0,0,2,C
467328,1,1,50,1,6,1,1,3,B
467962,1,0,20,0,0,0,0,2,D
464025,0,0,19,0,0,1,0,6,D
460385,0,0,31,1,0,0,0,4,D
462551,0,1,53,1,6,14,1,2,B
462047,1,1,26,1,4,12,1,2,B
459958,0,0,37,1,0,8,0,3,D
465690,1,1,49,0,0,3,1,2,B
459221,0,1,70,0,3,3,0,1,B
461059,1,1,48,0,2,1,3,2,D
461227,0,0,21,0,0,0,0,4,D
466246,0,0,19,0,0,0,0,4,D
462619,0,1,61,0,8,0,3,2,A
459561,0,0,31,0,0,3,0,3,A
467048,1,1,65,1,2,0,3,3,B
467362,0,1,73,0,5,1,0,1,B
459846,1,1,50,1,4,1,1,3,B
460351,0,1,70,1,2,0,0,1,A
459515,0,1,58,1,1,0,0,1,D
460499,1,1,58,0,8,14,3,6,D
460829,0,0,18,1,0,1,0,2,D
466559,0,0,32,0,0,0,0,4,D
467236,1,0,40,1,2,4,0,1,B
461816,1,0,49,1,8,0,0,5,A
467409,0,0,35,1,4,8,0,1,A
466299,1,1,40,1,1,0,0,2,B
464565,0,0,30,1,8,12,0,4,D
465906,1,0,35,1,4,5,0,1,A
460950,0,1,28,0,6,0,0,5,D
466654,0,0,30,1,8,8,0,1,A
459649,0,1,39,1,0,1,1,2,D
461077,0,0,39,1,3,1,0,8,A
464642,1,1,26,1,1,6,3,7,D
463741,0,1,36,1,4,0,3,3,C
460594,1,0,26,1,7,9,0,2,D
465253,0,0,21,0,0,1,0,3,D
459936,1,0,45,1,4,2,0,1,B
462998,0,1,45,0,3,10,1,4,B
464179,1,1,63,1,4,0,1,3,C
465655,1,0,45,1,4,1,0,1,A
462988,1,1,27,1,0,9,3,2,D
463933,0,1,47,0,5,0,0,7,A
462111,0,1,36,1,4,6,1,4,C
462435,0,1,49,1,4,3,1,2,C
462747,0,0,25,0,6,7,0,4,C
462279,0,0,32,0,0,0,0,7,D
463383,0,1,41,0,5,6,3,3,A
459743,1,1,50,1,4,9,1,4,A
461762,1,1,63,1,4,0,3,2,C
463071,0,1,69,0,5,3,0,4,D
464121,1,1,62,1,1,1,0,1,B
465051,0,1,63,1,8,1,3,3,C
460140,1,1,36,1,4,5,0,2,B
466197,1,1,31,0,1,8,0,2,C
460433,1,0,45,0,3,8,0,2,A
462953,1,1,45,1,4,1,1,4,B
462535,0,0,26,0,6,1,0,3,D
462921,0,1,49,0,4,3,1,4,C
464735,1,0,38,1,8,8,0,3,D
464455,1,1,74,1,2,1,3,2,B
461675,0,0,61,1,2,1,0,1,C
464578,1,0,26,1,0,0,0,2,D
466304,1,1,70,1,2,1,3,2,B
466850,1,0,30,0,6,3,0,3,D
467041,1,1,57,1,4,1,1,4,C
464775,1,1,35,1,8,8,1,4,A
464858,0,0,20,0,0,1,0,3,D
462040,0,0,19,0,0,5,0,4,D
460800,0,0,52,1,4,1,0,3,B
459663,0,0,31,1,4,3,0,6,A
462081,0,0,22,0,8,0,0,3,D
463047,0,1,27,1,7,9,0,2,D
464500,1,1,39,1,4,1,0,3,B
460756,1,0,28,0,7,8,0,2,D
462835,0,1,59,0,1,3,1,4,B
463766,1,1,57,1,4,1,1,3,C
463874,0,0,25,1,0,1,0,4,D
463525,1,1,40,0,1,0,0,3,A
465653,1,1,53,1,4,1,0,2,A
465905,1,0,32,1,4,9,0,1,A
465663,1,0,70,1,4,0,0,2,B
465225,0,0,48,1,1,0,0,1,A
465001,0,1,75,1,2,1,3,2,C
466905,0,1,62,1,4,0,0,1,B
465573,0,1,41,0,4,1,1,6,B
467008,0,1,55,1,4,0,1,3,C
466995,1,0,35,1,4,8,0,2,A
463397,1,0,20,0,0,4,0,3,D
466238,0,0,20,0,0,0,0,3,D
460531,1,0,35,0,8,0,0,5,C
462250,1,1,56,1,3,1,1,3,B
462611,0,1,39,0,5,1,3,7,D
459098,0,1,42,1,3,3,0,3,D
465701,0,1,35,1,4,1,1,2,B
466242,1,0,35,0,1,1,0,1,A
466308,0,0,33,1,0,0,0,2,C
464039,0,0,42,1,4,1,0,2,A
459972,0,0,35,1,4,5,0,2,A
461801,1,0,27,0,0,0,0,3,A
462716,0,0,33,0,3,6,0,2,D
467218,1,0,32,1,4,9,0,1,D
460387,1,0,35,0,3,4,0,2,D
466441,0,0,22,0,0,0,0,9,D
462057,0,1,40,1,4,3,1,4,C
466991,0,1,51,1,4,3,1,2,C
459453,0,1,88,1,2,3,0,2,B
461714,0,1,82,1,2,1,3,2,A
463465,0,1,43,1,4,6,1,3,B
467940,1,0,29,0,8,9,0,4,A
461970,1,0,38,1,4,9,0,1,B
459877,0,1,37,1,4,0,1,3,C
460784,0,0,32,1,0,0,0,6,D
460137,0,0,26,1,3,5,0,4,D
465201,0,1,39,1,3,0,1,4,A
465371,1,0,43,1,4,0,0,1,A
463929,0,1,51,1,6,11,1,2,C
461998,0,1,52,1,4,0,1,2,C
460828,0,0,51,0,3,1,0,1,A
467523,0,0,20,0,0,3,0,4,D
461673,0,0,33,0,0,0,0,5,C
459788,1,0,36,1,3,3,0,1,A
462645,1,1,39,0,1,3,1,6,D
462666,0,1,48,1,4,0,0,2,C
462587,1,1,78,0,2,1,3,2,B
459583,0,1,46,1,4,1,0,1,A
467361,1,1,26,0,7,3,0,4,D
459493,0,0,26,0,0,0,0,7,A
464583,1,0,37,1,1,7,0,2,A
462726,1,1,75,1,7,1,3,2,B
466919,0,0,19,0,6,3,0,5,D
467949,0,0,22,0,0,1,0,4,D
462406,0,1,27,0,1,6,0,3,D
460434,0,1,57,1,4,3,3,3,D
463729,1,0,32,0,4,3,0,5,B
466827,0,1,37,0,3,0,1,4,D
463641,1,0,33,1,8,1,0,3,B
467294,1,1,57,0,1,0,0,1,B
460875,0,0,35,1,3,0,0,3,A
459183,1,0,26,1,4,1,0,3,A
464541,0,0,31,1,6,1,0,2,A
461249,1,0,53,1,4,1,0,2,D
462959,1,1,56,1,1,2,3,2,B
459922,0,1,65,1,2,0,0,1,D
467935,0,0,23,0,0,7,0,3,D
461382,0,1,68,0,5,1,3,2,B
462521,1,0,32,0,7,9,0,1,D
463296,1,0,21,0,0,0,0,5,D
467003,1,1,61,1,4,3,0,2,C
459705,0,1,25,1,3,1,1,2,A
459984,1,1,36,1,3,0,1,3,B
466051,0,0,25,0,5,3,0,1,A
463583,0,1,58,1,4,9,1,4,C
466100,0,1,66,1,5,1,0,2,A
461427,1,0,42,1,4,1,0,2,A
464193,1,1,36,1,6,13,0,2,B
467835,0,1,58,0,4,9,0,2,B
463000,1,0,36,0,1,0,0,1,A
462457,0,0,28,0,0,2,0,4,C
460426,0,1,45,0,4,4,1,2,C
466024,1,1,35,0,3,10,0,2,A
467031,0,1,59,1,4,11,1,3,C
467440,0,1,49,1,3,0,0,1,A
464377,1,0,51,1,3,0,0,1,A
465870,0,0,40,1,4,5,0,2,A
460677,1,1,49,0,0,2,1,2,D
460095,1,1,74,1,2,1,0,1,C
463297,0,0,27,1,0,4,0,2,D
461790,0,1,70,1,4,0,3,2,C
467410,1,1,62,1,2,0,0,2,C
465904,0,0,37,1,4,9,0,1,A
459393,1,0,40,0,0,8,0,3,D
465712,0,0,47,1,8,0,0,1,B
465771,0,1,52,1,3,1,1,4,B
462013,1,1,57,1,5,0,1,2,C
465620,0,0,37,1,4,8,0,3,C
459840,0,1,60,1,4,1,0,1,B
461460,0,1,43,1,5,7,3,3,B
466317,0,1,37,1,3,4,0,1,B
461962,0,1,59,1,3,1,1,3,B
466071,1,1,60,1,4,2,0,3,B
460796,0,1,69,0,2,1,0,3,C
467012,0,1,49,1,5,1,3,4,C
460357,0,0,23,0,0,1,0,5,D
460182,1,1,43,1,4,2,1,3,B
460491,1,0,22,0,0,1,0,7,D
466630,0,0,29,0,0,0,0,4,C
466331,0,1,26,1,8,0,0,2,D
463912,1,1,36,0,4,1,1,4,B
461728,1,0,55,1,3,1,0,1,A
463278,1,1,59,1,1,0,0,1,B
459413,1,1,83,1,4,3,3,2,A
465659,1,0,55,1,6,3,0,2,C
461746,0,1,53,1,4,2,1,3,C
465574,0,1,62,1,4,1,1,3,B
462170,0,1,73,0,5,0,3,3,A
460626,0,1,45,0,6,9,3,4,D
466122,1,1,28,1,0,4,0,8,C
466678,0,0,28,1,0,1,0,4,D
464930,0,0,25,0,8,0,0,2,A
465447,0,1,52,1,1,1,1,3,C
467549,0,1,61,1,3,11,1,3,A
463718,1,0,27,1,4,1,0,4,D
467626,0,1,31,1,3,8,1,2,B
459058,0,0,40,1,4,1,0,4,A
461983,0,0,27,1,4,1,0,3,B
461207,1,0,60,1,4,6,0,1,B
467585,0,1,40,1,0,6,3,2,A
464604,0,1,32,0,3,5,0,2,A
462529,1,1,42,1,1,1,0,2,B
460475,0,1,32,1,6,0,1,2,D
463553,0,0,27,1,4,9,0,2,B
460912,0,0,29,0,3,1,0,5,D
461715,0,0,43,1,3,0,0,5,A
459567,0,1,48,1,6,1,1,2,C
462340,0,1,62,0,3,1,1,6,B
461834,1,0,42,1,4,7,0,2,C
459677,0,1,25,1,4,8,1,2,B
465148,0,0,31,0,4,1,0,2,A
467911,0,1,61,1,0,1,0,4,D
462981,1,0,26,0,7,8,0,1,D
463055,1,0,27,1,6,1,0,4,B
461884,1,1,40,1,4,0,0,2,B
467834,1,0,23,0,0,0,0,4,D
463019,0,1,45,1,5,0,3,4,B
466996,1,0,37,1,4,9,0,1,A
463026,0,1,28,1,6,3,0,2,D
459479,0,1,70,0,8,1,0,2,A
465565,0,1,37,1,4,1,1,2,C
459523,1,0,19,0,6,1,0,4,D
464707,0,1,48,0,8,1,1,4,A
466796,0,1,56,1,4,0,1,5,A
462977,0,1,36,0,4,3,1,3,B
462369,0,1,63,0,3,1,1,5,C
463053,1,1,68,1,4,1,1,2,C
462139,1,0,27,1,0,1,0,4,C
460922,0,0,30,1,3,1,0,3,D
463706,1,0,33,1,6,0,0,3,D
465703,0,1,25,0,3,2,0,2,A
462796,1,0,37,1,3,1,0,2,C
459558,0,0,30,1,3,0,0,3,D
459716,1,1,66,1,1,8,1,2,C
460599,1,0,31,0,1,0,0,1,D
465775,1,0,31,1,1,9,0,3,D
465392,1,1,45,1,4,8,3,5,C
464783,0,1,42,0,3,0,0,3,A
459439,1,1,46,1,4,1,1,2,A
464356,1,1,76,1,2,1,3,2,B
459881,0,0,25,1,0,8,0,4,D
461772,1,1,41,1,1,1,1,3,B
460551,0,1,49,1,1,0,1,2,C
466047,0,0,32,0,8,0,0,5,A
462248,0,1,55,0,4,0,0,2,B
465011,0,1,66,1,5,3,3,2,C
467898,1,1,68,1,4,0,0,1,C
461035,0,0,21,0,8,7,0,2,D
465382,1,0,39,1,4,0,0,2,B
464460,1,0,26,1,0,1,0,2,D
466291,0,0,22,0,0,3,0,2,D
461397,0,0,20,0,0,0,0,4,D
464302,1,1,50,1,6,1,0,3,B
465458,1,1,84,1,4,1,3,2,A
467276,0,0,43,1,4,12,0,5,C
461129,1,1,63,1,3,0,1,4,B
467406,0,0,37,1,3,9,0,1,D
463140,0,1,31,0,1,5,1,3,A
460980,0,0,26,0,3,1,0,3,D
464666,0,1,41,1,3,2,1,3,D
464236,1,1,62,1,4,1,3,2,B
466898,0,1,45,1,5,0,3,4,B
462736,1,1,28,0,1,6,0,3,A
467952,1,1,89,1,2,0,3,2,C
461399,0,0,20,0,0,0,0,4,D
466320,1,0,40,1,1,9,0,2,B
465142,0,0,23,0,0,0,0,4,D
460334,0,0,41,1,4,4,0,1,A
460745,0,1,78,0,2,1,3,2,A
459812,1,0,43,1,1,0,0,1,A
465197,1,1,57,1,4,0,3,4,C
462068,0,1,55,1,5,1,3,3,C
463592,1,0,27,1,1,11,0,1,B
467352,0,1,51,1,5,1,3,4,C
465030,0,1,35,1,5,9,3,4,C
462095,0,1,49,1,3,1,1,3,A
460248,1,0,33,1,0,7,0,2,D
464286,1,1,60,1,4,1,1,2,C
464248,0,1,52,1,4,8,0,3,C
459167,1,0,42,1,4,1,0,2,C
462710,1,0,28,1,8,2,0,3,D
462731,1,1,43,1,4,5,3,3,B
464475,0,0,25,1,0,0,0,4,C
466899,1,1,51,1,4,3,0,2,C
460108,0,1,42,1,4,1,1,3,C
460606,0,0,20,0,0,3,0,5,D
459096,0,1,80,0,2,0,0,1,A
467942,1,1,41,1,4,1,3,4,C
463264,1,1,71,1,2,0,0,2,C
462089,1,1,42,1,4,0,1,2,C
467756,0,1,56,1,4,1,1,2,C
461323,1,1,41,1,0,6,1,2,C
459563,0,1,72,1,3,7,0,2,A
467602,1,0,30,0,3,1,0,4,D
462562,1,0,25,1,3,0,0,6,C
461588,0,0,33,1,8,0,0,4,D
465691,0,0,26,1,4,3,0,2,A
460894,0,1,38,0,5,5,3,3,A
459151,0,1,60,1,2,9,0,2,B
466417,1,1,79,0,2,1,3,3,A
466837,1,0,38,1,8,9,0,4,D
466918,0,1,56,1,4,1,1,1,C
464133,0,1,73,0,7,2,0,1,A
466101,1,0,22,0,0,0,0,7,D
464289,0,1,42,0,8,1,0,3,A
461936,0,1,72,0,2,0,3,2,B
459301,1,0,33,1,0,0,0,3,C
462284,0,1,53,1,5,1,1,4,B
463290,1,0,25,0,0,1,0,5,B
462413,0,1,46,1,4,0,1,3,C
466814,0,0,18,0,0,0,0,3,D
460996,1,0,60,1,1,1,0,1,A
459714,0,0,22,0,6,2,0,4,C
464829,0,0,22,0,0,9,0,5,D
467474,0,0,18,0,0,3,0,5,D
466134,0,1,39,1,6,0,3,3,C
460496,0,0,19,0,0,7,0,5,D
461995,1,0,30,0,4,7,0,1,A
466798,0,0,23,0,0,4,0,5,D
461086,0,0,23,0,0,1,0,7,D
459306,1,0,48,1,4,4,0,1,C
464919,0,1,39,1,4,9,0,1,A
461798,1,0,56,1,4,0,0,1,A
466987,0,1,63,0,4,5,1,2,C
459329,1,1,71,0,1,1,3,4,A
465174,1,1,70,1,3,1,3,2,B
460979,0,1,84,0,2,1,0,1,A
465272,0,1,39,1,5,0,3,6,C
460463,0,1,42,1,4,6,0,4,A
460246,0,1,46,1,4,4,0,2,B
463423,0,1,63,0,5,0,1,3,B
466992,1,1,55,0,4,0,0,3,C
461530,0,1,42,1,1,1,0,2,A
463615,1,1,58,1,4,3,1,2,C
465101,1,1,88,1,2,1,0,1,D
464997,0,1,43,1,4,5,1,2,B
462255,0,1,73,1,5,1,3,3,C
460734,0,1,35,1,3,8,1,2,D
462616,0,0,30,0,0,0,0,5,D
460968,0,1,30,0,6,11,1,2,A
465235,0,1,46,1,0,1,3,3,C
461818,1,1,43,1,4,2,1,2,C
463171,1,1,36,0,3,1,3,3,A
460776,1,1,47,1,8,2,0,1,D
461634,0,1,63,1,3,1,0,1,A
462150,0,1,35,1,4,7,0,2,C
461503,1,0,31,1,4,9,0,2,B
464408,1,1,45,1,4,3,1,4,C
463163,0,0,26,0,5,2,0,2,D
462358,0,1,37,0,6,4,1,2,A
460647,1,1,26,0,6,1,1,2,D
464888,0,1,37,0,3,0,0,5,A
461652,1,1,53,1,4,1,1,3,C
467062,1,0,55,1,4,1,0,1,A
467157,0,1,42,1,5,9,3,6,B
462509,1,1,46,1,4,0,1,2,C
459469,0,1,30,1,0,3,0,6,A
465499,0,0,63,1,4,0,0,1,A
464913,0,1,52,1,3,0,0,4,B
465969,1,0,28,1,6,12,0,2,D
464922,1,0,20,0,0,0,0,5,D
463022,0,1,60,1,5,4,3,3,C
464704,0,1,42,1,0,0,1,4,B
462345,0,1,46,1,6,1,1,6,B
461439,0,1,37,1,4,1,1,2,C
461599,1,0,42,1,4,8,0,1,B
465705,1,1,46,1,4,1,1,4,C
461043,0,1,49,0,0,0,0,7,D
467551,1,1,89,0,2,0,3,2,B
464053,1,1,38,0,3,4,0,1,B
459282,0,1,48,1,4,0,1,2,C
461649,1,1,51,1,4,3,0,4,B
464389,0,1,73,1,4,1,3,2,C
464293,0,0,30,1,0,1,0,4,C
461739,1,1,46,1,4,1,0,2,C
465320,1,1,65,1,2,1,1,2,B
463707,1,0,36,0,4,0,0,1,B
465436,1,0,25,1,0,0,0,3,B
464562,1,0,31,0,8,8,0,3,D
465078,0,1,43,1,5,0,3,4,B
460568,1,1,33,1,7,0,3,2,C
459636,0,0,30,1,3,14,0,1,D
466445,1,1,21,0,0,3,0,4,D
460129,1,0,25,1,1,8,0,2,A
465373,0,1,49,1,4,4,1,4,C
463966,1,0,31,1,4,9,0,1,B
465467,0,1,33,0,0,1,0,3,C
460918,1,0,27,1,6,14,0,8,C
465954,1,0,33,1,3,11,0,3,A
465153,0,1,35,1,4,1,1,2,A
466502,0,0,19,0,0,1,0,5,D
460819,1,1,25,0,8,0,3,5,D
464993,0,1,57,0,5,4,3,4,C
463103,0,1,45,0,5,1,1,4,B
466302,1,1,47,0,7,3,3,3,B
466521,0,1,20,1,8,1,1,3,A
464288,1,0,33,1,6,9,0,2,A
460240,0,1,45,1,4,3,0,1,C
459188,0,0,27,0,0,1,0,3,C
465411,1,1,38,1,1,0,0,1,D
465595,1,0,38,0,1,0,0,3,C
466021,0,0,87,0,2,1,0,1,A
461831,0,0,30,1,6,0,0,3,C
462556,0,1,57,1,3,0,1,7,C
467321,1,1,63,1,4,9,0,2,C
459327,0,0,50,0,6,9,0,3,D
461626,0,1,68,1,5,0,3,2,C
463337,1,1,33,0,3,1,0,2,A
467615,1,1,37,1,6,0,0,2,A
463597,1,0,25,0,1,0,0,6,C
463784,1,0,29,0,1,0,0,5,A
459513,1,0,32,1,0,3,0,2,C
465804,1,1,68,0,1,0,0,1,A
465103,0,1,86,1,2,1,3,2,A
464007,0,1,49,1,4,0,0,3,B
463060,1,1,32,1,7,12,3,2,D
461359,0,1,28,1,0,1,0,4,D
467002,1,0,26,1,7,9,0,2,D
465014,0,1,83,0,2,1,0,1,A
459100,1,0,63,1,4,14,0,1,B
464083,0,1,65,0,2,0,3,2,C
464552,1,1,38,1,4,1,1,3,C
460218,0,1,61,1,3,1,0,1,D
460297,1,1,46,1,4,8,0,2,B
467171,1,0,30,1,6,1,0,2,C
464809,0,1,46,1,3,3,1,5,B
463008,0,0,53,0,3,1,0,2,A
464023,0,0,22,0,0,0,0,5,D
467929,1,1,42,1,4,1,1,2,C
461049,1,1,57,1,6,0,0,7,B
465049,1,1,49,0,1,6,0,2,A
460751,1,0,25,0,4,1,0,3,D
461690,1,0,31,1,1,0,0,1,A
464084,0,0,25,0,0,1,0,5,D
465644,0,0,33,1,0,0,0,5,C
459470,0,0,29,1,0,9,0,6,D
462700,0,1,38,1,4,0,1,4,B
465067,0,1,62,1,5,8,3,2,C
464247,0,1,59,0,1,0,0,1,A
459465,1,1,27,1,3,3,0,5,B
463894,1,1,51,1,4,0,1,3,C
466089,0,0,59,0,3,0,0,3,B
459355,1,1,78,0,7,3,0,1,A
467227,1,0,37,1,4,12,0,1,A
459054,0,1,37,1,5,9,3,4,C
463609,0,1,30,0,4,0,1,2,A
466260,0,1,43,1,3,0,1,2,B
464283,0,0,40,1,4,5,0,2,A
465646,1,0,40,1,4,6,0,2,B
461103,1,0,30,0,1,1,0,5,D
464378,1,1,40,1,4,9,1,2,B
462661,1,1,62,1,4,2,3,3,C
460266,0,0,22,0,0,0,0,8,D
462983,1,1,66,1,2,1,3,2,A
459022,0,1,67,1,4,10,0,1,D
463231,0,1,50,1,4,1,1,3,A
465863,0,0,27,0,0,5,0,3,D
463557,0,0,28,1,6,1,0,3,A
467636,0,1,45,1,6,1,1,2,C
463539,0,1,59,1,4,1,1,2,B
459633,0,0,19,0,0,1,0,2,D
462304,0,1,62,1,4,1,0,4,B
466988,1,0,72,1,2,0,0,2,B
467467,0,0,19,0,0,0,0,4,D
464871,1,0,28,1,3,6,0,3,B
462258,0,0,25,0,6,1,0,4,D
467813,0,1,36,1,3,0,0,2,A
459068,1,0,33,1,0,2,0,2,A
462701,0,1,59,0,3,0,1,4,B
466536,0,0,20,0,0,4,0,4,D
465668,0,0,23,0,0,0,0,5,D
462234,0,1,27,0,8,1,1,6,D
460340,1,0,46,1,4,10,0,2,A
466820,1,1,74,0,2,1,3,2,A
462922,0,0,26,0,6,8,0,1,D
465326,0,1,76,1,4,3,0,1,A
464130,0,0,41,1,4,1,0,3,A
463832,1,0,32,0,8,3,0,2,D
462735,1,1,30,0,4,0,1,2,B
464412,0,1,70,0,2,1,0,2,D
